"MONTHLYVAR","Please don't change this row, otherwise this file may not be valid anymore!"
"Generator Name","DataTypeName","DataTypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"Sundance AZ 07","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundance AZ 07","VARMarginRatio",13,0,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545
"Sundance AZ 08","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundance AZ 08","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundance AZ 08","VARMarginRatio",13,0,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545
"Sundance AZ 09","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundance AZ 09","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundance AZ 09","VARMarginRatio",13,0,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545
"Sundance AZ 10","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundance AZ 10","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundance AZ 10","VARMarginRatio",13,0,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545,.8954545
"Sundt RICE 01","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 01","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 02","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 02","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 03","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 03","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 04","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 04","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 05","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 05","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 06","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 06","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 07","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 07","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 08","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 08","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 09","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 09","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sundt RICE 10","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sundt RICE 10","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sunnyside_Cgn","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunnyside_Cgn","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"SunPeak NVE 5657","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SunPeak NVE 5657","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"SunPeak NVE 5658","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SunPeak NVE 5658","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"SunPeak NVE 5659","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SunPeak NVE 5659","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sunrise CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunrise CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sunrise CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunrise CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"SunSelect 11GT4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SunSelect 11GT4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sunshine Gas Producers1GT20","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine Gas Producers1GT20","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sutter EC CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutter EC CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sutter EC CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutter EC CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sycamore_CgnAB","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sycamore_CgnAB","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sycamore_CgnBG","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sycamore_CgnBG","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sycamore_CgnCG","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sycamore_CgnCG","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sycamore_CgnDG","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sycamore_CgnDG","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sycamore1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sycamore1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sycamore1-2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sycamore1-2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Sycamore1-3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sycamore1-3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tajiguas Resorce","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tajiguas Resorce","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tamarack","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tamarack","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TECHNICAST","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TECHNICAST","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TermoMexiCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TermoMexiCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TesoroCgn1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TesoroCgn1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TesoroCgn2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TesoroCgn2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tex/Equilon LA Refinery G1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex/Equilon LA Refinery G1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tex/Equilon LA Refinery G2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex/Equilon LA Refinery G2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tex/Equilon LA Refinery G3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tex/Equilon LA Refinery G3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TEXACO EXPLORATION & PROD (SE KERN RIVER","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TEXACO EXPLORATION & PROD (SE KERN RIVER","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TEXACO EXPLORATION & PROD (SE KERN RIVER","VARMarginRatio",13,0,.7832898,.7832898,.7832898,.7832898,.7832898,.7832898,.7832898,.7832898,.7832898,.7832898,.7832898,.7832898
"Thermo I","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermo I","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TNGG #11GT29.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNGG #11GT29.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TNGG #11GT29.7","VARMarginRatio",13,0,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909
"TNGG #22GT29.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNGG #22GT29.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TNGG #22GT29.7","VARMarginRatio",13,0,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909
"TNGG #33GT29.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNGG #33GT29.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TNGG #33GT29.7","VARMarginRatio",13,0,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909
"TNGG #44GT29.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNGG #44GT29.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TNGG #44GT29.7","VARMarginRatio",13,0,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909
"TNGG #55GT29.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNGG #55GT29.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TNGG #55GT29.7","VARMarginRatio",13,0,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909
"TNGG #66GT29.7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNGG #66GT29.7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"TNGG #66GT29.7","VARMarginRatio",13,0,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909,.9090909
"Tosco2OT58.5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tosco2OT58.5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Toyan LFG IC Agg","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toyan LFG IC Agg","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tracy 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tracy 3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tracy CA CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tracy CA CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tracy CA CC1a","VARMarginRatio",13,0,.87,.87,.87,.87,.87,.87,.87,.87,.87,.87,.87,.87
"Tracy CA CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tracy CA CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tracy CA CC1b","VARMarginRatio",13,0,.87,.87,.87,.87,.87,.87,.87,.87,.87,.87,.87,.87
"Tracy NV CC1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tracy NV CC1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tracy NV CC2a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tracy NV CC2a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tracy NV CC2b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tracy NV CC2b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Trans-Jordan Agg","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trans-Jordan Agg","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Trinidad3","FixedCost",2,0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
"Trinidad3","VARMarginRatio",13,0,1,1,1,1,1,1,1,1,1,1,1,1
"Trinidad4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trinidad4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Trinidad5IC1.8","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trinidad5IC1.8","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Trinidad6IC1.8","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trinidad6IC1.8","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Trinidad7IC1.8","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trinidad7IC1.8","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tulare BioMAT Fuel Cell","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tulare BioMAT Fuel Cell","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tungsten 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tungsten 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tungsten 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tungsten 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tungsten Mountain Geothermal1ST24","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tungsten Mountain Geothermal1ST24","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tuscarora G9200","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tuscarora G9200","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Tuscarora G9201","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tuscarora G9201","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Two Fiets Dairy Digester","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Two Fiets Dairy Digester","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"U of AZ Cogen 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"U of AZ Cogen 1","Derate",3,0,1,1,1,1,1,.92,.92,.92,.92,1,1,1
"UCLA Chiller CG1CA14","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCLA Chiller CG1CA14","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"UCLA Chiller CG2CT14.5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCLA Chiller CG2CT14.5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"UCLA Chiller CG3CT14.5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCLA Chiller CG3CT14.5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"University of Oregon CoGen Pro","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Oregon CoGen Pro","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"University of Oregon CoGen ProCT1CT3.5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Oregon CoGen ProCT1CT3.5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"US_Borax_GEN1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"US_Borax_GEN1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"US_Borax_GEN1","VARMarginRatio",13,0,.78125,.78125,.78125,.78125,.78125,.78125,.78125,.78125,.78125,.78125,.78125,.78125
"US_Magnesium1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"US_Magnesium1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"US_Magnesium1","VARMarginRatio",13,2032,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66
"US_Magnesium2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"US_Magnesium2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"US_Magnesium2","VARMarginRatio",13,2032,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66
"US_Magnesium3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"US_Magnesium3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"US_Magnesium3","VARMarginRatio",13,2032,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66,.66
"VacaDixonPeaker","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"VacaDixonPeaker","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valencia AZ 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valencia AZ 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valencia AZ 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valencia AZ 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valencia AZ 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valencia AZ 3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valencia AZ 4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valencia AZ 4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valencia NM 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valencia NM 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valencia NM 1","VARMarginRatio",13,0,.9050633,.9050633,.9050633,.9050633,.9050633,.9050633,.9050633,.9050633,.9050633,.9050633,.9050633,.9050633
"Valley CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valley CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valley CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valley CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valley CC1b","VARMarginRatio",13,0,.94,.94,.94,.94,.94,.94,.94,.94,.94,.94,.94,.94
"Valley Unit 5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valley Unit 5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valley Unit 5","VARMarginRatio",13,0,.9347826,.9347826,.9347826,.9347826,.9347826,.9347826,.9347826,.9347826,.9347826,.9347826,.9347826,.9347826
"Valleyview1_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valleyview1_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valleyview2_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valleyview2_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valmont 6","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valmont 6","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valmont 7","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valmont 7","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Valmont 8","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valmont 8","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Vancouver1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vancouver1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Vancouver2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vancouver2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Vasco Road","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vasco Road","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Veyo Waste Heat Generator1OT9.5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Veyo Waste Heat Generator1OT9.5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Victorville EC 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Victorville EC 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"VISTA QFS1OT0.18","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"VISTA QFS1OT0.18","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Vulcan 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vulcan 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Vulcan 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vulcan 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WadhamEnrgy","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WadhamEnrgy","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Walnut 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walnut 1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Walnut 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walnut 2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Walnut Energy CC1a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walnut Energy CC1a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Walnut Energy CC1b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walnut Energy CC1b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Walnut Energy CC1b","VARMarginRatio",13,0,.91,.91,.91,.91,.91,.91,.91,.91,.91,.91,.91,.91
"WalnutCreekEPark1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WalnutCreekEPark1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WalnutCreekEPark2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WalnutCreekEPark2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WalnutCreekEPark3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WalnutCreekEPark3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WalnutCreekEPark4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WalnutCreekEPark4","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WalnutCreekEPark5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WalnutCreekEPark5","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Wasatch Integrated Waste Manag1ST1.6","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wasatch Integrated Waste Manag1ST1.6","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Waste Management Landfill1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Waste Management Landfill1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Waste Management Landfill2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Waste Management Landfill2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Waste Management Lockwood LFGT1IC1.6","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Waste Management Lockwood LFGT1IC1.6","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Waste Management Lockwood LFGT2IC1.6","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Waste Management Lockwood LFGT2IC1.6","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WatsonCogenCC-Total","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WatsonCogenCC-Total","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WeldwoodTG1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WeldwoodTG1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"WeldwoodTG2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"WeldwoodTG2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"Wellhead Power Delano1GT49","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wellhead Power Delano1GT49","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West Cadotte_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Cadotte_1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West Pembina (PMB1)","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Pembina (PMB1)","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West Phoenix 1B","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Phoenix 1B","Derate",3,0,1,1,1,1,1,.92,.92,.92,.92,1,1,1
"West Phoenix 1B","VARMarginRatio",13,0,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93
"West Phoenix 2B","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Phoenix 2B","Derate",3,0,1,1,1,1,1,.92,.92,.92,.92,1,1,1
"West Phoenix 2B","VARMarginRatio",13,0,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93
"West Phoenix 3B","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Phoenix 3B","Derate",3,0,1,1,1,1,1,.92,.92,.92,.92,1,1,1
"West Phoenix 3B","VARMarginRatio",13,0,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93,.93
"West Phoenix CC5a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Phoenix CC5a","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West Phoenix CC5b","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Phoenix CC5b","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West Phoenix GT1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Phoenix GT1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West Phoenix GT2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Phoenix GT2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West_Valley1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West_Valley1","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West_Valley1","VARMarginRatio",13,0,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85
"West_Valley2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West_Valley2","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West_Valley2","VARMarginRatio",13,0,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85
"West_Valley3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"West_Valley3","Derate",3,0,1,1,1,1,1,1,1,1,1,1,1,1
"West_Valley3","VARMarginRatio",13,0,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85,.85
