"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"13091","Avalon Solar II","Solar","4020","PV_Avalon I1PV-T29_[18]","45.5","4020","PV_Avalon I1PV-T29_[18]","45.5","0","0","0","0","45.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14979","AVENAL_1_34691_EW","Solar","4574","PV_Avenal Solar 11PV-NT7.9_[18]","15.8","4574","PV_Avenal Solar 11PV-NT7.9_[18]","15.8","0","0","0","0","15.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1651","AvenalPark","Solar","4575","PV_Avenal Park Solar Project1PV-NT6_[18]","6","4575","PV_Avenal Park Solar Project1PV-NT6_[18]","6","0","0","0","0","6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14980","AVSR_A_G1_29604_G1","Solar","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","67.4","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","67.4","0","0","0","0","67.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14981","AVSR_A_G2_29606_G2","Solar","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","51.5","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","51.5","0","0","0","0","51.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14982","AVSR_B_G3_29608_G3","Solar","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","33.1","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","33.1","0","0","0","0","33.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14983","AVSR_B_G4_29610_G4","Solar","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","89.5","4380","PV_AV SOLAR RANCH 11PV-NT241.5_[18]","89.5","0","0","0","0","89.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18053","AZPS PV Agg Maricopa Co 1","Solar","4161","PV_ASU1PV1.79_[18]","2.05","4161","PV_ASU1PV1.79_[18]","2.05","0","0","0","0","2.05",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18054","AZPS PV Agg Pinal Co 2","Solar","4054","PV_Walmart Stores Inc.1PV0.87_[18]","1.48","4054","PV_Walmart Stores Inc.1PV0.87_[18]","1.48","0","0","0","0","1.48",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18373","Babacomari North","Solar","4031","PV_Babacomari North 1PV-T90_[18]","90","4031","PV_Babacomari North 1PV-T90_[18]","90","0","0","0","0","90",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18374","Babacomari South","Solar","4035","PV_Babacomari South1PV-T90_[18]","90","4035","PV_Babacomari South1PV-T90_[18]","90","0","0","0","0","90",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18400","Babbit Ranch","Wind","6067","WT_Babbit Ranch1WT161 B-1_[18]","161","6067","WT_Babbit Ranch1WT161 B-1_[18]","161","0","0","0","0","161",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16738","Badger","Solar","4181","PV_Badger1PV15_[18]","15","4181","PV_Badger1PV15_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19141","Badger Mountain SolarPV-T200","Solar","5036","PV_Badger Mountain SolarPV-T200_[18]","200","5036","PV_Badger Mountain SolarPV-T200_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16735","Bagdad","Solar","4336","PV_Bagdad1PV15_[18]","15","4336","PV_Bagdad1PV15_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17873","Baja_California_Wind (Generic)WT495","Wind","6060","WT-CISO_Baja_California_Wind_2032[18]","495","6060","WT-CISO_Baja_California_Wind_2032[18]","495","0","0","0","0","495",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19143","Bakeoven II SolarPV-T140","Solar","5001","PV_Bakeoven II SolarPV-T140_[18]","140","5001","PV_Bakeoven II SolarPV-T140_[18]","140","0","0","0","0","140",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19142","Bakeoven SolarPV-T60","Solar","5000","PV_Bakeoven SolarPV-T60_[18]","60","5000","PV_Bakeoven SolarPV-T60_[18]","60","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18445","Baker Solar Center","Solar","4961","PV_Baker Solar Center1PV-NT15_[18]","15","4961","PV_Baker Solar Center1PV-NT15_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17499","Bakersfield 111","Solar","4506","PV_Bakersfield 1111PV-NT1.38_[18]","1.38","4506","PV_Bakersfield 1111PV-NT1.38_[18]","1.38","0","0","0","0","1.38",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17529","Bakersfield Industrial 1","Solar","4498","PV_Bakersfield Industrial 11PV-NT1_[18]","1","4498","PV_Bakersfield Industrial 11PV-NT1_[18]","1","0","0","0","0","1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19170","Baldock Solar HighwayBSH1PV-NT1.7","Solar","5003","PV_Baldock Solar HighwayBSH1PV-NT1.7_[18]","1.7","5003","PV_Baldock Solar HighwayBSH1PV-NT1.7_[18]","1.7","0","0","0","0","1.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18267","Ballston Solar LLCBSPV1PV-NT2.2","Solar","4976","PV_Ballston Solar LLCBSPV1PV-NT2.2_[18]","2.2","4976","PV_Ballston Solar LLCBSPV1PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18446","BANC PV-NT Agg Sac Co 1","Solar","4773","PV_McClellan1PV-NT0.08_[18]","28.18","4773","PV_McClellan1PV-NT0.08_[18]","28.18","0","0","0","0","28.18",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16821","Bannock PV","Solar","4862","PV_Bannock PV1PV-T35_[18]","35","4862","PV_Bannock PV1PV-T35_[18]","35","0","0","0","0","35",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15548","BASELINE_SG","Solar","4838","PV_Pavant Solar II LLC2PV-T50_[18]","45.5","4838","PV_Pavant Solar II LLC2PV-T50_[18]","45.5","0","0","0","0","45.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18012","Bassano 435S DER Solar","Solar","5050","PV_Bassano 435S DER Solar1PV-NT10_[18]","10","5050","PV_Bassano 435S DER Solar1PV-NT10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15768","Battle Mountain Solar","Solar","4862","PV_Bannock PV1PV-T35_[18]","101","4862","PV_Bannock PV1PV-T35_[18]","101","0","0","0","0","101",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17845","Beacon Solar Project1PV-NT250","Solar","4474","PV_Beacon Solar Project1PV-NT250_[18]","250","4474","PV_Beacon Solar Project1PV-NT250_[18]","250","0","0","0","0","250",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19234","Bear Creek Solar","Solar","4953","PV_Bear Creek Solar Center LLC0PV-T10_[18]","1.5","4953","PV_Bear Creek Solar Center LLC0PV-T10_[18]","1.5","0","0","0","0","1.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17092","Bear Creek Solar Ctr","Solar","4953","PV_Bear Creek Solar Center LLC0PV-T10_[18]","10","4953","PV_Bear Creek Solar Center LLC0PV-T10_[18]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5810","BearCreekCC-Total","Others","2058","AB_CG_GenericShape_2028","80","2058","AB_CG_GenericShape_2028","80","0","0","0","0","80",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"1113","BearMountain_BC","Wind","5353","WT_Bear Mountain1WT102 A-1_[18]","102","5353","WT_Bear Mountain1WT102 A-1_[18]","102","0","0","0","0","102",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18268","Bellevue Solar ProjectINV-1PV-NT1.6","Solar","4981","PV_Bellevue Solar ProjectINV-1PV-NT1.6_[18]","1.6","4981","PV_Bellevue Solar ProjectINV-1PV-NT1.6_[18]","1.6","0","0","0","0","1.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3395","BennettCreek","Wind","5359","WT_Bennett Creek1WT21 A-1_[18]","42","5359","WT_Bennett Creek1WT21 A-1_[18]","42","0","0","0","0","42",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13049","Benson Creek Wind (OR)","Wind","5341","WT_Benson Creek Wind (OR)1WT10 A-1_[18]","50","5341","WT_Benson Creek Wind (OR)1WT10 A-1_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18533","Beryl Solar  LLC","Solar","4726","PV_Beryl Solar LLCBSP1PV-T3_[18]","3","4726","PV_Beryl Solar LLCBSP1PV-T3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19265","Big Horn Wind 1","Wind","5252","WT_Big Horn Wind133WT199.5 A-1_[18]","199.5","5252","WT_Big Horn Wind133WT199.5 A-1_[18]","199.5","0","0","0","0","199.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19266","Big Horn Wind 2","Wind","5252","WT_Big Horn Wind133WT199.5 A-1_[18]","50","5252","WT_Big Horn Wind133WT199.5 A-1_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18096","Big Rock Solar Farm","Solar","4062","PV_Big Rock Solar Farm1PV-NT200_[18]","200","4062","PV_Big Rock Solar Farm1PV-NT200_[18]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17771","Big Sky Solar 11PV-NT50","Solar","4340","PV_Big Sky Solar 11PV-NT50_[18]","50","4340","PV_Big Sky Solar 11PV-NT50_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18097","Big Sky Solar 2","Solar","4359","PV_Big Sky Solar 2PV-NT5_[18]","5","4359","PV_Big Sky Solar 2PV-NT5_[18]","5","0","0","0","0","5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18098","Big Sky Solar 3","Solar","4371","PV_Big Sky Solar 3PV-NT20_[18]","20","4371","PV_Big Sky Solar 3PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17773","Big Sky Solar 41PV-NT40","Solar","4368","PV_Big Sky Solar 41PV-NT40_[18]","40","4368","PV_Big Sky Solar 41PV-NT40_[18]","40","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18099","Big Sky Solar 6","Solar","4339","PV_Big Sky Solar 6PV-NT20_[18]","20","4339","PV_Big Sky Solar 6PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18100","Big Sky Solar 7","Solar","4338","PV_Big Sky Solar 7PV-NT20_[18]","20","4338","PV_Big Sky Solar 7PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18101","Big Sky Solar 8","Solar","4350","PV_Big Sky Solar 8PV-NT20_[18]","20","4350","PV_Big Sky Solar 8PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18102","Big Sky Summer","Solar","4370","PV_Big Sky SummerPV-NT20_[18]","20","4370","PV_Big Sky SummerPV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15745","Big Timber Wind","Wind","5471","WT_Big Timber Wind1WT25 A-1_[18]","25","5471","WT_Big Timber Wind1WT25 A-1_[18]","25","0","0","0","0","25",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18363","Bighorn","Solar","5105","PV_Bighorn1PV-T258.9_[18]","258.9","5105","PV_Bighorn1PV-T258.9_[18]","258.9","0","0","0","0","258.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18269","Bighorn SolarPGR16PV-NT2.2","Solar","4966","PV_Bighorn SolarPGR16PV-NT2.2_[18]","2.2","4966","PV_Bighorn SolarPGR16PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17483","BIGLOW CANYON","Wind","5245","WT_BIGLOW CANYON1WT50 A-1_[18]","50","5245","WT_BIGLOW CANYON1WT50 A-1_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2126","BiglowCanyon1","Wind","5235","WT_Biglow Canyon 176WT125.4 A-1_[18]","125.4","5235","WT_Biglow Canyon 176WT125.4 A-1_[18]","125.4","0","0","0","0","125.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2127","BiglowCanyon2","Wind","5237","WT_Biglow Canyon 276WT174.8 A-1_[18]","163","5237","WT_Biglow Canyon 276WT174.8 A-1_[18]","163","0","0","0","0","163",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"2128","BiglowCanyon3","Wind","5236","WT_Biglow Canyon 365WT149.5 A-1_[18]","161","5236","WT_Biglow Canyon 365WT149.5 A-1_[18]","161","0","0","0","0","161",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19202","Black Eagle Solar1PV3","Solar","5037","PV_Black Eagle Solar1PV3_[18]","3","5037","PV_Black Eagle Solar1PV3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17344","Black Mountain Solar","Solar","4447","PV_Black Mountain Solar1PV-T7_[18]","7","4447","PV_Black Mountain Solar1PV-T7_[18]","7","0","0","0","0","7",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"3179","BlackspringRidge","Wind","5429","WT_Blackspring Ridge (BSR1)1WT150 A-1_[18]","149.4","5429","WT_Blackspring Ridge (BSR1)1WT150 A-1_[18]","149.4","0","0","0","0","149.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17201","BlackspringRidge 2","Wind","5430","WT_Blackspring Ridge (BSR1)2WT150 A-1_[18]","149.4","5430","WT_Blackspring Ridge (BSR1)2WT150 A-1_[18]","149.4","0","0","0","0","149.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13196","Blackwell Solar","Solar","4522","PV_Blackwell Solar1PV-NT12_[18]","12","4522","PV_Blackwell Solar1PV-NT12_[18]","12","0","0","0","0","12",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18103","Blue Hornet Solar","Solar","4071","PV_Blue Hornet Solar1PV-NT100_[18]","100","4071","PV_Blue Hornet Solar1PV-NT100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"20629","Blue Sky 1","Solar","4639","PV_Blue Sky1PV-NT1.25_[18]","1.25","4639","PV_Blue Sky1PV-NT1.25_[18]","1.25","0","0","0","0","1.25",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19144","BlueBird SolarPV-T100","Solar","5018","PV_BlueBird SolarPV-T100_[18]","100","5018","PV_BlueBird SolarPV-T100_[18]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16803","Bluewater Solar 1-2","Solar","4477","PV_Bluewater Solar (Roberts Road Solar)1PV-T2.4_[18]","2.4","4477","PV_Bluewater Solar (Roberts Road Solar)1PV-T2.4_[18]","2.4","0","0","0","0","2.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18257","Bly Solar Center0PV-T8.5","Solar","4917","PV_Bly Solar Center0PV-T8.5_[18]","8.5","4917","PV_Bly Solar Center0PV-T8.5_[18]","8.5","0","0","0","0","8.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17812","Blythe Green 11PV-NT20","Solar","4192","PV_Blythe Green 11PV-NT20_[18]","20","4192","PV_Blythe Green 11PV-NT20_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18104","Blythe Mesa Solar","Solar","4205","PV_Blythe Mesa Solar1PV-NT223.6_[18]","223.6","4205","PV_Blythe Mesa Solar1PV-NT223.6_[18]","223.6","0","0","0","0","223.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17805","Blythe Solar 1 Project1PV-NT21","Solar","4186","PV_Blythe Solar 1 Project1PV-NT21_[18]","20","4186","PV_Blythe Solar 1 Project1PV-NT21_[18]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18447","Boessow PV Agg","Solar","4794","PV_Boessow1PV-NT1.9_[18]","29.1","4794","PV_Boessow1PV-NT1.9_[18]","29.1","0","0","0","0","29.1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13065","Boise City Solar","Solar","4934","PV_ID Solar 1 (Boise City Solar)1PV-T40_[18]","40","4934","PV_ID Solar 1 (Boise City Solar)1PV-T40_[18]","40","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15668","Bonnybrook Solar","Solar","4126","PV_BonneyBrooke Solar1PV-T52_[18]","52","4126","PV_BonneyBrooke Solar1PV-T52_[18]","52","0","0","0","0","52",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16169","Borderlands Wind","Wind","5453","WT_Borderlands Wind NextEra1WT99.01 A-1_[18]","99.01","5453","WT_Borderlands Wind NextEra1WT99.01 A-1_[18]","99.01","0","0","0","0","99.01",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18270","Boring Solar LLCBSPV2PV-NT2.2","Solar","5013","PV_Boring Solar LLCBSPV2PV-NT2.2_[18]","2.2","5013","PV_Boring Solar LLCBSPV2PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16815","Boulder Solar III","Solar","4876","PV_Battle Mountain Solar1PV-T101_[18]","127.86","4876","PV_Battle Mountain Solar1PV-T101_[18]","127.86","0","0","0","0","127.86",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15609","BOULDER2PV-G","Solar","4545","PV_Boulder Solar II2PV-NT50_[18]","50","4545","PV_Boulder Solar II2PV-NT50_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17202","Bowler Flats_Wind","Wind","5480","WT_Pryor Mountain Wind1-114WT239.8 A-1_[18]","240","5480","WT_Pryor Mountain Wind1-114WT239.8 A-1_[18]","240","0","0","0","0","240",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"18271","BristolSolarBSPV-NT3","Solar","4988","PV_BristolSolarBSPV-NT3_[18]","3","4988","PV_BristolSolarBSPV-NT3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16766","Britton Solar PV","Solar","4440","PV_Britton Solar Energy Center1PV-T50_[18]","50","4440","PV_Britton Solar Energy Center1PV-T50_[18]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16074","Broadview Wind 1","Wind","5560","WT_Broadview 11WT130 A-1_[18]","142.6","5560","WT_Broadview 11WT130 A-1_[18]","142.6","0","0","0","0","142.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16075","Broadview Wind 2","Wind","5566","WT_Broadview 21WT167 A-1_[18]","87.7","5566","WT_Broadview 21WT167 A-1_[18]","87.7","0","0","0","0","87.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16076","Broadview Wind 3","Wind","5566","WT_Broadview 21WT167 A-1_[18]","92","5566","WT_Broadview 21WT167 A-1_[18]","92","0","0","0","0","92",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17695","Brooks Solar (BSC1)","Solar","5052","PV_Brooks Solar (BSC1)1PV-NT15_[18]","15","5052","PV_Brooks Solar (BSC1)1PV-NT15_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18482","Bruceville PV-T Agg","Solar","4798","PV_Bruceville1PV-T5_[18]","15","4798","PV_Bruceville1PV-T5_[18]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18272","Brush Creek SolarPGR19PV-NT2.2","Solar","4970","PV_Brush Creek SolarPGR19PV-NT2.2_[18]","2.2","4970","PV_Brush Creek SolarPGR19PV-NT2.2_[18]","2.2","0","0","0","0","2.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19237","Brush Solar","Solar","4398","PV_Rabbitbrush Solar 11PV-NT60_[18]","2.75","4398","PV_Rabbitbrush Solar 11PV-NT60_[18]","2.75","0","0","0","0","2.75",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14995","BSKY_G_SOLV_29730_1","Solar","4337","PV_Solverde 1PV-NT85_[18]","85","4337","PV_Solverde 1PV-NT85_[18]","85","0","0","0","0","85",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17634","BUCKEYE UNION HIGH SCH DIST","Solar","4108","PV_BUCKEYE UNION HIGH SCH DIST1PV0.98_[18]",".98","4108","PV_BUCKEYE UNION HIGH SCH DIST1PV0.98_[18]",".98","0","0","0","0",".98",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17635","Buckeye Union HS District 201","Solar","4168","PV_Buckeye Union HS District 201MLPV3.29_[18]","3.3","4168","PV_Buckeye Union HS District 201MLPV3.29_[18]","3.3","0","0","0","0","3.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18534","Buckhorn Solar  LLC","Solar","4760","PV_Buckhorn Solar LLCBSP1PV-T3_[18]","3","4760","PV_Buckhorn Solar LLCBSP1PV-T3_[18]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14997","BUCKWND_25634_QF","Wind","6058","WT-CISO-Altamont2_2032[18]","16.5","6058","WT-CISO-Altamont2_2032[18]","16.5","0","0","0","0","16.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1801","Buena_Vista","Wind","6057","WT-CISO-Altamont1_2032[18]","38","6057","WT-CISO-Altamont1_2032[18]","38","0","0","0","0","38",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"10558","BuenaVistaPump-Total","Others","4000","Pump_BuenaVista_2018","1","4000","Pump_BuenaVista_2018","1","0","0","0","0","111.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16908","Buffalo Atlee Wind","Wind","6068","WT_Buffalo Atlee Wind Farm 11WT18 B-1_[18]","17.3","6068","WT_Buffalo Atlee Wind Farm 11WT18 B-1_[18]","17.3","0","0","0","0","17.3",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"19208","Buffalo Atlee Wind Farm 2","Wind","6069","WT_Buffalo Atlee Wind Farm 21WT14 B-1_[18]","14","6069","WT_Buffalo Atlee Wind Farm 21WT14 B-1_[18]","14","0","0","0","0","14",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17732","Buffalo Atlee Wind Farm 3","Wind","6070","WT_Buffalo Atlee Wind Farm 31WT17 B-1_[18]","17.3","6070","WT_Buffalo Atlee Wind Farm 31WT17 B-1_[18]","17.3","0","0","0","0","17.3",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17701","Bull Creek (BUL1)","Wind","5481","WT_BUL1 Bull Creek (BUL1)1WT13 A-1_[18]","13","5481","WT_BUL1 Bull Creek (BUL1)1WT13 A-1_[18]","13","0","0","0","0","13",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17702","Bull Creek (BUL2)","Wind","5484","WT_BUL2 Bull Creek (BUL2)2WT16 A-1_[18]","16","5484","WT_BUL2 Bull Creek (BUL2)2WT16 A-1_[18]","16","0","0","0","0","16",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17731","Burdett 368S DG P/V","Solar","5051","PV_BRD1 Burdett (BRD1)1PV-NT11_[18]","29.5","5051","PV_BRD1 Burdett (BRD1)1PV-NT11_[18]","29.5","0","0","0","0","29.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"6039","Burley_Butte","Wind","5381","WT_Burley Butte1WT21.3 A-1_[18]","21.3","5381","WT_Burley Butte1WT21.3 A-1_[18]","21.3","0","0","0","0","21.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13904","Busch Ranch","Wind","5545","WT_Busch Ranch Wind Generation1WT29 A-1_[18]","28.8","5545","WT_Busch Ranch Wind Generation1WT29 A-1_[18]","28.8","0","0","0","0","28.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16481","Busch Ranch Ph 2","Wind","5547","WT_Busch Ranch Ph 2 Wind Generation2WT59.4 A-1_[18]","59.4","5547","WT_Busch Ranch Ph 2 Wind Generation2WT59.4 A-1_[18]","59.4","0","0","0","0","59.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"18273","Butler Solar LLC13501PV-NT4","Solar","5017","PV_Butler Solar LLC13501PV-NT4_[18]","4","5017","PV_Butler Solar LLC13501PV-NT4_[18]","4","0","0","0","0","4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17093","BV_PV1","Solar","4022","PV_BUENA VISTA ENERGY CENTER 1PV-T100_[18]","60","4022","PV_BUENA VISTA ENERGY CENTER 1PV-T100_[18]","60","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17390","BV_PV2","Solar","4022","PV_BUENA VISTA ENERGY CENTER 1PV-T100_[18]","60","4022","PV_BUENA VISTA ENERGY CENTER 1PV-T100_[18]","60","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"19236","Byron Highway Solar","Solar","4755","PV_Byron Highway Solar1PV-NT5_[18]","5","4755","PV_Byron Highway Solar1PV-NT5_[18]","5","0","0","0","0","5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11174","Cabazon_Wind","Wind","5274","WT_Cabazon Wind Project1WT41 A-1_[18]","40.9","5274","WT_Cabazon Wind Project1WT41 A-1_[18]","40.9","0","0","0","0","40.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17813","Caliente Solar 21PV-NT0.91","Solar","4247","PV_Caliente Solar 21PV-NT0.91_[18]",".91","4247","PV_Caliente Solar 21PV-NT0.91_[18]",".91","0","0","0","0",".91",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17041","California Flats North","Solar","4521","PV_California Flats North1PV-NT130_[18]","130","4521","PV_California Flats North1PV-NT130_[18]","130","0","0","0","0","130",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17042","California Flats Solar South","Solar","4520","PV_California Flats Solar South1PV-NT150_[18]","150","4520","PV_California Flats Solar South1PV-NT150_[18]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17523","California Valley Solar Ranch-Phase A","Solar","4484","PV_California Valley Solar Ranch-Phase A1PV-NT210_[18]","195","4484","PV_California Valley Solar Ranch-Phase A1PV-NT210_[18]","195","0","0","0","0","195",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
