generatorkey,ads_name,bus id,bus name,bus kv,unit id,generator typeid,subtype,long id,ads_long_name,servicestatus,commission_date,retirement_date,devstatus,balancing_area,region name,mincap(mw),maxcap(mw),initialdispatch(mw),save to binary,state,county,city,zipcode,fueltype,technology,btm,internalid,economicpmin,economicpmax,tech_type,GeneratorKey,GeneratorName_x,Type,DispatchShapeName,DispatchMultiplier,capacity_hourly_rsc,GeneratorName_y, Turbine Type,Model Type,MustRun,MinimumDownTime(hr),MinimumUpTime(hr),MaxUpTime(hr),Generic Ramp Rate Name,RampUp Rate(MW/minute),RampDn Rate(MW/minute),Startup Cost Fixed($),StartFuel(MMBTu),Startup Time,VOM Cost,IOMaxCap(MW),IOMinCap(MW),MinInput(MMBTu),IncCap2(MW),IncHR2(MMBTu/MWh),IncCap3(MW),IncHR3(MMBTu/MWh),IncCap4(MW),IncHR4(MMBTu/MWh),IncCap5(MW),IncHR5(MMBTu/MWh),IncCap6(MW),IncHR6(MMBTu/MWh),IncCap7(MW),IncHR7(MMBTu/MWh)
6504,DeltaPump-Total,38760,DELTA E,13.2,'10,4,MotorLoad,CA--,Delta Pump Total,#TRUE#,#1980-01-01#,#2050-01-01#,Existing,CIPB,CA_CISO,-8.9,282.4,-8.0,YES,CA,,,,Electricity,,#FALSE#,,0,282.4,,6504.0,DeltaPump-Total,Others,Pump_Delta_2018,1.0,282.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16993,Tehachapi WT 1,25357,RP_WINDHB_GW,0.69,'VW,4,WT-Onshore,CA-Tier2,Tehachapi Wind (Generic),#TRUE#,#2031-01-01#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,0.0,275.0,122.4,YES,CA,Tehachapi,,,Wind,Onshore,#FALSE#,,0,275,Wind_Onshore,16993.0,Tehachapi WT 1,Wind,WT_Phoenix1WT11.2 B-1_[18],275.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17624,Tecolte,10967,TC2,0.69,'1,4,WT-Onshore,_X,2032ADS,#TRUE#,#2021-06-01#,#2050-12-31#,Under Construction,PNM,SW_PNM,0.0,271.7,0.0,YES,NM,Torrance,,T1,Wind,Onshore,#FALSE#,,0,271.7,Wind_Onshore,17624.0,Tecolte,Wind,WT_Tecolte1WT271.68 A-1_[18],271.7,271.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19027,DG-BTM_TEPC_AZ_Pima,160641,LOS_REALES1,13.8,'G7,4,DG-BTM,G0--,DG-BTM_TEPC_AZ_Pima,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,TEPC,SW_TEPC,0.0,266.2968,0.0,YES,ID,,,,Solar,,#TRUE#,,0,266.2968,,19027.0,DG-BTM_TEPC_AZ_Pima,Solar,DPV-ALL_Pima_AZ_F[18],266.2968,266.2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18739,DG-BTM_CIPV_CA_Tulare,34799,PONDROAD,115.0,'K5,4,DG-BTM,G0--,DG-BTM_CIPV_CA_Tulare,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,260.8159,0.0,YES,ID,,,,Solar,,#TRUE#,,0,260.8159,,18739.0,DG-BTM_CIPV_CA_Tulare,Solar,DPV-ALL_Tulare_CA_F[18],260.8159,260.8159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18995,DG-BTM_PSEI_WA_King,42751,DIERINGR,115.0,'J9,4,DG-BTM,G0--,DG-BTM_PSEI_WA_King,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSEI,NW_PSEI,0.0,255.61,0.0,YES,ID,,,,Solar,,#TRUE#,,0,255.61,,18995.0,DG-BTM_PSEI_WA_King,Solar,DPV-ALL_King_WA_F[18],255.61,255.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18699,DG-BTM_CIPB_CA_San Mateo,33311,BAY MDWS,115.0,'O5,4,DG-BTM,G0--,DG-BTM_CIPB_CA_San Mateo,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPB,CA_CISO,0.0,254.3248,0.0,YES,ID,,,,Solar,,#TRUE#,,0,254.3248,,18699.0,DG-BTM_CIPB_CA_San Mateo,Solar,DPV-ALL_San Mateo_CA_F[18],254.3248,254.3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,WindGapPump-Total,38795,WINDGAP1,13.2,'3,4,MotorLoad,CA--,WIND GAP PUMPING PLANT Total,#TRUE#,#1980-01-01#,#2050-01-01#,Existing,CIPV,CA_CISO,-16.92,253.5,-16.4,YES,CA,,,,Electricity,,#FALSE#,,0,253.5,,4792.0,WindGapPump-Total,Others,Pump_WindGap_2018,1.0,253.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15754,CEP_1,70758,CEP6_S1,0.66,'S1,4,SolarPV-Tracking,nan,nan,#TRUE#,#2022-12-01#,#2047-11-30#,Existing,PSCO,RM_PSCO,0.0,250.0,162.5,YES,CO,,,,Solar,,#FALSE#,,0,250,,15754.0,CEP_1,Solar,PV_Neptune1PV-T250_[18],250.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19222,Athos Power Plant1PV-NT250,25281,ATHOS_PV1,0.63,'1,4,SolarPV-NonTracking,_,Athos Power Plant1PV-NT250,#TRUE#,#2022-04-05#,#2050-12-31#,Under Construction,CISC,CA_CISO,0.0,250.0,0.0,YES,CA,Riverside,,T1,Solar,Photovoltaic,#FALSE#,,0,250,Solar_Photovoltaic,19222.0,Athos Power Plant1PV-NT250,Solar,PV_Athos Power Plant1PV-NT250_[18],250.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12931,DR_CIPB-1,30438,C&H,230.0,'DR,4,DR,CA--,CIPB Demand Response (1of6),#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPB,CA_CISO,0.0,245.9,0.0,YES,CA,,,,Electricity,,#TRUE#,,0,245.9,,12931.0,DR_CIPB-1,Others,DR_CIPB_2032,1.0,245.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19288,Arlington BESS,25736,ARLNG2BS1,0.645,'1,3,Battery Storage,_,_,#TRUE#,#2023-07-01#,#2050-12-31#,Under Construction,CISC,CA_CISO,-243.0,243.0,0.0,YES,CA,Riverside,,1,Electricity,Non-Tracking,#FALSE#,,0,243,Electricity_Non-Tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17202,Bowler Flats_Wind,69803,PRYOR MTN_WG,0.69,'1,4,WT-Onshore,WY_65575,Prior Mountain Wind-EV2020,#TRUE#,#2020-12-31#,#2050-12-17#,Existing,PAWY,BS_PACE,120.0,240.0,0.0,YES,MT,,,,Wind,Onshore,#FALSE#,,0,240,Wind_Onshore,17202.0,Bowler Flats_Wind,Wind,WT_Pryor Mountain Wind1-114WT239.8 A-1_[18],240.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18624,DG-BTM_BANC_CA_Stanislaus,38272,LAPHAM,69.0,'W0,4,DG-BTM,G0--,DG-BTM_BANC_CA_Stanislaus,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,BANC,CA_BANC,0.0,235.4478,0.0,YES,ID,,,,Solar,,#TRUE#,,0,235.4478,,18624.0,DG-BTM_BANC_CA_Stanislaus,Solar,DPV-ALL_Stanislaus_CA_F[18],235.4478,235.4478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18766,DG-BTM_EPE_TX_El Paso,11034,MCNUTT2,23.9,'H8,4,DG-BTM,G0--,DG-BTM_EPE_TX_El Paso,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,EPE,SW_EPE,0.0,234.6814,0.0,YES,ID,,,,Solar,,#TRUE#,,0,234.6814,,18766.0,DG-BTM_EPE_TX_El Paso,Solar,DPV-ALL_El Paso_TX_F[18],234.6814,234.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18971,DG-BTM_PSCO_CO_El Paso,70582,GREENLND_IR,115.0,'M3,4,DG-BTM,G0--,DG-BTM_PSCO_CO_El Paso,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,225.6343,0.0,YES,ID,,,,Solar,,#TRUE#,,0,225.6343,,18971.0,DG-BTM_PSCO_CO_El Paso,Solar,DPV-ALL_El Paso_CO_F[18],225.6343,225.6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17627,Roundhouse,78053,RD_1_GEN,0.69,'W1,4,WT-Onshore,_,2032ADS,#TRUE#,#2020-06-01#,#2050-12-31#,Existing,PSCO,RM_PSCO,0.0,225.0,0.0,YES,WY,Laramie,,EC,Wind,Onshore,#FALSE#,,0,225,Wind_Onshore,17627.0,Roundhouse,Wind,WT_Roundhouse1WT225 A-1_[18],225.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18959,DG-BTM_PSCO_CO_Arapahoe,70432,TOWER,230.0,'N5,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Arapahoe,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,221.6611,0.0,YES,ID,,,,Solar,,#TRUE#,,0,221.6611,,18959.0,DG-BTM_PSCO_CO_Arapahoe,Solar,DPV-ALL_Arapahoe_CO_F[18],221.6611,221.6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17788,North_Victor_Solar (Generic)PV-NT215,25345,RP_VICTOR_G,0.41,'VS,4,SolarPV-NonTracking,_,Iron Point -Proposed,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,0.0,215.0,0.0,YES,CA,San Bernardino,,T3,Solar,Photovoltaic,#FALSE#,,0,215,Solar_Photovoltaic,17788.0,North_Victor_Solar (Generic)PV-NT215,Solar,PV_North_Victor_Solar (Generic)PV-NT215_[18],215.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13819,DCI Lamar,70560,LAMAR_DC,230.0,'DC,4,DC-Intertie,CO-N/A-N/A,Lamar DC Intertie (Fictional Resource)-1,#TRUE#,#1950-01-01#,#2050-01-01#,Existing,PSCO,RM_PSCO,-210.0,210.0,210.0,YES,CO,,,,,,#FALSE#,,0,210,,13819.0,DCI Lamar,Others,DCI_Lamar_2032[18],1.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18410,NonEmitting Peaker - Wyoming,66050,NAUGHTON,230.0,'X1,1,ST-Nuclear,_0,2032ADS,#TRUE#,#2033-01-01#,#2050-12-31#,Future-Planned,PAWY,BS_PACE,106.0,206.0,0.0,YES,UT,,,T3,,NonEmitting Peaker,#FALSE#,,106,206,,,,,,,,NonEmitting Peaker - Wyoming,,,False,1.0,1.0,1.0,,0.01,0.01,0.0,0.0,0.0,0.0,206.0,106.0,0.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18409,NonEmitting Peaker - Utah North,66050,NAUGHTON,230.0,'X0,1,ST-Nuclear,_0,2032ADS,#TRUE#,#2033-01-01#,#2050-12-31#,Future-Planned,PAWY,BS_PACE,100.0,206.0,0.0,YES,UT,,,T3,,NonEmitting Peaker,#FALSE#,,100,206,,,,,,,,NonEmitting Peaker - Utah North,,,False,1.0,1.0,1.0,,0.01,0.01,0.0,0.0,0.0,0.0,206.0,100.0,0.0,106.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18733,DG-BTM_CIPV_CA_Solano,32100,DIXONPGE,60.0,'L1,4,DG-BTM,G0--,DG-BTM_CIPV_CA_Solano,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,205.7897,0.0,YES,ID,,,,Solar,,#TRUE#,,0,205.7897,,18733.0,DG-BTM_CIPV_CA_Solano,Solar,DPV-ALL_Solano_CA_F[18],205.7897,205.7897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18731,DG-BTM_CIPV_CA_Shasta,31574,ANDERSON,60.0,'L3,4,DG-BTM,G0--,DG-BTM_CIPV_CA_Shasta,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,205.6657,0.0,YES,ID,,,,Solar,,#TRUE#,,0,205.6657,,18731.0,DG-BTM_CIPV_CA_Shasta,Solar,DPV-ALL_Shasta_CA_F[18],205.6657,205.6657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18698,DG-BTM_CIPB_CA_San Francisco,33250,MISSON_D4,12.47,'O6,4,DG-BTM,G0--,DG-BTM_CIPB_CA_San Francisco,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPB,CA_CISO,0.0,205.6537,0.0,YES,ID,,,,Solar,,#TRUE#,,0,205.6537,,18698.0,DG-BTM_CIPB_CA_San Francisco,Solar,DPV-ALL_San Francisco_CA_F[18],205.6537,205.6537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18976,DG-BTM_PSCO_CO_Jefferson,70251,LAKEWOD1,115.0,'L8,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Jefferson,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,205.5141,0.0,YES,ID,,,,Solar,,#TRUE#,,0,205.5141,,18976.0,DG-BTM_PSCO_CO_Jefferson,Solar,DPV-ALL_Jefferson_CO_F[18],205.5141,205.5141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10722,DCI_Artesia,13400,ARTESIA,345.0,'XD,4,DC-Intertie,NM--,Artesia DC Intertie (Fictional Resource),#TRUE#,#1986-04-15#,#2050-01-01#,Existing,EPE,SW_EPE,0.0,200.0,0.0,YES,NM,,,,,,#FALSE#,,0,200,,10722.0,DCI_Artesia,Others,DCI_Artesia_2032[18],1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16754,AES Westwing Energy Storage,85684,BES GEN,0.42,'1,3,Battery Storage,nan,nan,#TRUE#,#2022-12-31#,#2050-12-31#,Future-Planned,AZPS,SW_AZPS,-200.0,200.0,0.0,YES,AZ,MARICOPA,,,MWH,Battery Storage,#FALSE#,,0,200,MWH_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14000,DCI Rapid City,76351,RCDC W,230.0,'1,4,DC-Intertie,WY--,Rapid City DC Intertie (Fictional Resource)-1,#TRUE#,#2003-12-31#,#2050-01-01#,Existing,WACM,RM_WACM,0.0,200.0,-200.0,YES,WY,,,,,,#FALSE#,,0,200,,14000.0,DCI Rapid City,Others,DCI_RapidCity_2032[18],1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17876,Southpoint Energy Center1CS200,31636,BURNEY,60.0,'X0,1,CCWhole-NatGas-SingleShaft,_,Campbells Cogen (Total CC Plant),#TRUE#,#2019-08-02#,#2050-12-31#,Existing,CIPV,CA_CISO,40.0,200.0,0.0,YES,AZ,Mohave Valley,Sacramento,EC,NG,Areo,#FALSE#,,60,200,NG_Areo,,,,,,,Southpoint Energy Center1CS200,CC,,False,6.0,2.0,-1.0,,9.42,9.42,12221.13,37.68,1.0,2.1,200.0,60.0,1065.0,70.0,6.822,70.0,7.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17394,Black Diamond Energy Storage,365773,Q1111BESS,0.69,'1,3,Battery Storage,_,ADS2032,#TRUE#,#2021-12-23#,#2050-12-31#,Under Construction,CIPB,CA_CISO,-200.0,200.0,0.0,YES,CA,Contra Costa,,T1,Electricity,Battery Storage,#FALSE#,,0,200,Electricity_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13919,DCI Virginia Smith,73181,SIDNEYDC,230.0,'1,4,DC-Intertie,NE--,Virginia Smith DC Intertie (Fictional Resource),#TRUE#,#1985-04-15#,#2050-01-01#,Existing,WACM,RM_WACM,-200.0,200.0,50.0,YES,NE,,,,,,#FALSE#,,0,200,,13919.0,DCI Virginia Smith,Others,DCI_VirginiaSmith_2032[18],1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17749,LA Basin Battery (Generic)BA200,25974,RP_WNUT_G1,0.55,'VE,3,Battery Storage,_,34.196505_-118.931898,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,-200.0,200.0,0.0,YES,CA,Los Angeles,,T3,Electricity,,#FALSE#,,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17121,Golden Hills Wind 2,47489,GOLDH W1,0.58,'Z1,4,WT-Onshore,OR-Tier 1,Golden Hills Wind - WT - 47489 - 01 - OR - T2 - MEB,#TRUE#,#2022-03-31#,#2050-12-31#,Future-Planned,BPAT,NW_BPAT,0.0,200.0,0.0,YES,OR,Sherman,,,Wind,Onshore,#FALSE#,,0,200,Wind_Onshore,17121.0,Golden Hills Wind 2,Wind,WT_Golden Hills WindWT201.3 B-1_[18],200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16795,Escalante Solar,12179,PEGSPV_GEN,0.63,'PV,4,SolarPV-Tracking,NM-Future-Tier2,Escalante Solar,#TRUE#,#2023-11-30#,#2050-12-31#,Under Construction,PNM,SW_PNM,0.0,200.0,0.0,YES,NM,McKinley,,,Solar,Tracking,#FALSE#,,0,200,Solar_Tracking,16795.0,Escalante Solar,Solar,PV_Escalante Solar1PV-T200_[18],200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19341,LA Basin Battery (Generic)BA200 3,25978,RP_WNUT_G2,0.55,'VE,3,Battery Storage,_,LA Basin Battery (Generic)BA200,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,-200.0,200.0,0.0,YES,CA,San Mateo,,T3,Electricity,,#FALSE#,,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19340,LA Basin Battery (Generic)BA200 2,25982,RP_HNSN_G,0.55,'VE,3,Battery Storage,_,LA Basin Battery (Generic)BA200,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,-200.0,200.0,0.0,YES,CA,Los Angeles,,T3,Electricity,,#FALSE#,,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20643,DCI Blackwater,13402,BLACKWTR,345.0,'DC,4,DC-Intertie,NM--,Blackwater DC Intertie (Fictional Resource),#TRUE#,#1984-12-31#,#2050-01-01#,Existing,PNM,SW_PNM,-200.0,200.0,0.0,YES,NM,,,,,,#FALSE#,,0,200,,20643.0,DCI Blackwater,Others,DCI_Blackwater_2032[18],1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,DCI_Miles_City,630010,MILESCITY W,230.0,'XD,4,DC-Intertie,MT-N/A-N/A,Miles City DC Intertie (Fictional Resource)-1,#TRUE#,#2006-01-01#,#2050-01-01#,Existing,WAUW,NW_WAUW,0.0,200.0,0.0,YES,MT,,,,,,#FALSE#,,0,200,,6488.0,DCI_Miles_City,Others,DCI_Miles_City_2032[18],1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17786,Athos Power Plant 2PV-NT200,25287,ATHOS_PV3,0.63,'1,4,SolarPV-NonTracking,_,Iron Point -Proposed,#TRUE#,#2021-12-16#,#2050-12-31#,Under Construction,CISC,CA_CISO,0.0,200.0,0.0,YES,CA,Riverside,,T1,Solar,Photovoltaic,#FALSE#,,0,200,Solar_Photovoltaic,17786.0,Athos Power Plant 2PV-NT200,Solar,PV_Athos Power Plant 2PV-NT200_[18],200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19214,Rising Tree Agg,29490,RSTREE_G,0.65,'EQ,4,WT-Onshore,"CA-57621,59235, 59236-GEN1","Rising Tree 1, 2, 3",#TRUE#,#2015-01-12#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,198.0,0.0,YES,AB,,,EC,Wind,Onshore,#FALSE#,,0,198,Wind_Onshore,19214.0,Rising Tree Agg,Wind,WT_Rising Tree 21WT19.8 A-1_[18],198.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19020,DG-BTM_SRP_AZ_Maricopa,15561,RUDD,69.0,'H4,4,DG-BTM,G0--,DG-BTM_SRP_AZ_Maricopa,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,SRP,SW_SRP,0.0,197.6832,0.0,YES,ID,,,,Solar,,#TRUE#,,0,197.6832,,19020.0,DG-BTM_SRP_AZ_Maricopa,Solar,DPV-ALL_Maricopa_AZ_F[18],197.6832,197.6832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18899,DG-BTM_PAUT_UT_Salt Lake,68998,PONY EXPRSS2,12.5,'T5,4,DG-BTM,G0--,DG-BTM_PAUT_UT_Salt Lake,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PAUT,BS_PACE,0.0,192.9767,0.0,YES,ID,,,,Solar,,#TRUE#,,0,192.9767,,18899.0,DG-BTM_PAUT_UT_Salt Lake,Solar,DPV-ALL_Salt Lake_UT_F[18],192.9767,192.9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18935,DG-BTM_PNM_NM_Bernalillo,10040,BEV_WOOD,12.5,'P9,4,DG-BTM,G0--,DG-BTM_PNM_NM_Bernalillo,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,192.3708,0.0,YES,ID,,,,Solar,,#TRUE#,,0,192.3708,,18935.0,DG-BTM_PNM_NM_Bernalillo,Solar,DPV-ALL_Bernalillo_NM_F[18],192.3708,192.3708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19213,Manzana Wind,24658,MNZNA_W1,0.69,'1,4,WT-Onshore,CA-57484-GEN1,Manzana Wind1WT189,#TRUE#,#2012-12-20#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,189.0,0.0,YES,AB,,,EC,Wind,Onshore,#FALSE#,,0,189,Wind_Onshore,19213.0,Manzana Wind,Wind,WT_Manzana Wind1WT189 A-1_[18],189.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17104,SCCT FRAME NTN (GT-66050-02),60073,BRADY,230.0,'X0,1,CT-NatGas-Industrial,Naughton 2 Gas,SCCT FRAME NTN - GT- 66050 - 02 - WY - T3 - MEB,#TRUE#,#2026-01-01#,#2050-12-31#,Future-Conceptual,IPMV,BS_IPCO,50.0,184.9,0.0,YES,WY,,,,NG,Industrial,#FALSE#,,50,184.9,NG_Industrial,,,,,,,SCCT FRAME NTN (GT-66050-02),GT F,,False,1.0,1.0,-1.0,,18.49,18.49,10914.58,26.4,1.0,0.56,184.9,50.0,849.524,50.0,7.742,84.9,8.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4777,DosAmigosPump-Total,38750,DOS AMG1,13.2,'3,4,MotorLoad,CA--,Dos Amigos Pump Total,#TRUE#,#1980-01-01#,#2050-01-01#,Existing,CIPV,CA_CISO,-30.0,180.0,-22.25,YES,CA,,,,Electricity,,#FALSE#,,0,180,,4777.0,DosAmigosPump-Total,Others,Pump_DosAmigo_2018,1.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16489,ADS30_PV_PSCO_8,78527,PIKE_PVPLANT,0.63,'S1,4,SolarPV-NonTracking,nan,nan,#TRUE#,#2023-04-01#,#2050-12-31#,Existing,PSCO,RM_PSCO,0.0,175.0,76.4,YES,CO,,,,Solar,Tracking,#FALSE#,,0,175,Solar_Tracking,16489.0,ADS30_PV_PSCO_8,Solar,PV_Pike Solar1PV-T175_[18],175.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18709,DG-BTM_CIPV_CA_El Dorado,32252,APPLE HL,115.0,'N5,4,DG-BTM,G0--,DG-BTM_CIPV_CA_El Dorado,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,170.3518,0.0,YES,ID,,,,Solar,,#TRUE#,,0,170.3518,,18709.0,DG-BTM_CIPV_CA_El Dorado,Solar,DPV-ALL_El Dorado_CA_F[18],170.3518,170.3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15755,CEP_8,70818,MTNBRZ_W1,34.5,'W1,4,WT-Onshore,nan,nan,#TRUE#,#2020-10-28#,#2045-10-31#,Existing,PSCO,RM_PSCO,0.0,169.0,35.49,YES,CO,,,,Wind,,#FALSE#,,0,169,,15755.0,CEP_8,Wind,WT_Mountain Breeze1WT171.72 A-1_[18],169.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18725,DG-BTM_CIPV_CA_Sacramento,32306,CATLETT,60.0,'L9,4,DG-BTM,G0--,DG-BTM_CIPV_CA_Sacramento,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,167.5405,0.0,YES,ID,,,,Solar,,#TRUE#,,0,167.5405,,18725.0,DG-BTM_CIPV_CA_Sacramento,Solar,DPV-ALL_Sacramento_CA_F[18],167.5405,167.5405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17491,Mountain_Pass_El_Dorado_Solar (Generic)11,25483,RP_ELDRO_4G,0.39,'VS,4,SolarPV-NonTracking,_,ADS2032,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,0.0,165.0,0.0,YES,CA,El Dorado,,T3,Solar,NonTracking,#FALSE#,,0,165,Solar_NonTracking,17491.0,Mountain_Pass_El_Dorado_Solar (Generic)11,Solar,PV_Mountain_Pass_El_Dorado_Solar (Generic)PV-NT165_[18],165.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18735,DG-BTM_CIPV_CA_Stanislaus,33966,MILLER,115.0,'K9,4,DG-BTM,G0--,DG-BTM_CIPV_CA_Stanislaus,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,159.215,0.0,YES,ID,,,,Solar,,#TRUE#,,0,159.215,,18735.0,DG-BTM_CIPV_CA_Stanislaus,Solar,DPV-ALL_Stanislaus_CA_F[18],159.215,159.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18969,DG-BTM_PSCO_CO_Douglas,70381,SEDALIA,115.0,'M5,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Douglas,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,156.2841,0.0,YES,ID,,,,Solar,,#TRUE#,,0,156.2841,,18969.0,DG-BTM_PSCO_CO_Douglas,Solar,DPV-ALL_Douglas_CO_F[18],156.2841,156.2841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10843,ESJWind,23100,ECO_GEN1,0.65,'G1,4,WT-Onshore,MX--,ESJ Wind_Rps_Q159A,#TRUE#,#2015-06-04#,#2050-12-31#,Future-Planned,CISD,CA_CISO,0.0,155.1,85.0,YES,MX,,,,Wind,Onshore,#FALSE#,,0,155.1,Wind_Onshore,10843.0,ESJWind,Wind,WT-CISO_ECO_2032[18],155.1,155.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16721,Thurston Wind,42997,SKOOK W1,0.65,'Z1,4,WT-Onshore,WA-,nan,#TRUE#,#2020-04-01#,#2050-12-31#,Existing,PSEI,NW_PSEI,0.0,152.0,0.0,YES,OR,,,,Wind,Onshore,#FALSE#,,0,152,Wind_Onshore,16721.0,Thurston Wind,Wind,WT_Thurston Wind1WT152 A-1_[18],152.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
